unit_id,native_id,kind,parent_unit_id,authored_xml_id,original_id,assembly_id,source_xpath,source_fragment_sha256,content_language,reader_routes,route_granularity,containing_unit_id
"""clp1:ssec_est_change-4""","""ssec_est_change-4""","""p""","""clp1:ssec_est_change""",null,"""ssec_est_change-4""","""ssec_est_change-4""","""/pretext/book/chapter[4]/section[4]/subsection[7]/p[2]""","""3a75ab0e807f261c76c70983c2e5659c9af0d9e5327f5a06a0a2e660f82a029c""","""en""","[""sec_DIFFTaylor.html#ssec_est_change-4""]","""exact_anchor""",null
"""clp1:ssec_est_change-4-1""","""ssec_est_change-4-1""","""m""","""clp1:ssec_est_change-4""",null,"""ssec_est_change-4-1""","""ssec_est_change-4-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/p[2]/m""","""8adaf7b9aa0ca92bfd0691188a65d095714441634e1c8bb60de8cf86b277ee05""","""en""","[""sec_DIFFTaylor.html#ssec_est_change-4""]","""containing_source_unit""","""clp1:ssec_est_change-4"""
"""clp1:eg_3_4_4""","""eg_3_4_4""","""example""","""clp1:ssec_est_change""","""eg_3_4_4""","""eg_3_4_4""","""eg_3_4_4""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example""","""77590af4a31270995010bba047f09de0225cb1b33bcabb007d6862f2a889175b""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4""]","""exact_anchor""",null
"""clp1:eg_3_4_4-1""","""eg_3_4_4-1""","""title""","""clp1:eg_3_4_4""",null,"""eg_3_4_4-1""","""eg_3_4_4-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/title""","""c70c5dcd187e7bd1443c4220a87bb873f5e4a4025e4f617486c2ac09b45d6187""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4""]","""containing_source_unit""","""clp1:eg_3_4_4"""
"""clp1:eg_3_4_4-2""","""eg_3_4_4-2""","""p""","""clp1:eg_3_4_4""",null,"""eg_3_4_4-2""","""eg_3_4_4-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[1]""","""11ab1836a3c1778cb691eedaa0e959886030ecddd260efb9259b9171013118ce""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-2""]","""exact_anchor""",null
"""clp1:eg_3_4_4-2-1""","""eg_3_4_4-2-1""","""m""","""clp1:eg_3_4_4-2""",null,"""eg_3_4_4-2-1""","""eg_3_4_4-2-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[1]/m[1]""","""8c28de0b4f070806026cf5c9d0be8d2039136d1f542196eeef07ca18380f1c38""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-2""]","""containing_source_unit""","""clp1:eg_3_4_4-2"""
"""clp1:eg_3_4_4-2-2""","""eg_3_4_4-2-2""","""m""","""clp1:eg_3_4_4-2""",null,"""eg_3_4_4-2-2""","""eg_3_4_4-2-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[1]/m[2]""","""f4bc551e05751784a8c8002b4e008791635a96427bb9224e9ac388f94b221906""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-2""]","""containing_source_unit""","""clp1:eg_3_4_4-2"""
"""clp1:eg_3_4_4-2-3""","""eg_3_4_4-2-3""","""m""","""clp1:eg_3_4_4-2""",null,"""eg_3_4_4-2-3""","""eg_3_4_4-2-3""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[1]/m[3]""","""094f60f1f38644a8062699495748325be9c1be5a31a211a780f23377675f126b""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-2""]","""containing_source_unit""","""clp1:eg_3_4_4-2"""
"""clp1:eg_3_4_4-2-4""","""eg_3_4_4-2-4""","""m""","""clp1:eg_3_4_4-2""",null,"""eg_3_4_4-2-4""","""eg_3_4_4-2-4""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[1]/m[4]""","""95902dccf736120d4945da2b3cff695983f7bef2e03f1e1910a4ff3e6f951eee""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-2""]","""containing_source_unit""","""clp1:eg_3_4_4-2"""
"""clp1:eg_3_4_4-3""","""eg_3_4_4-3""","""p""","""clp1:eg_3_4_4""",null,"""eg_3_4_4-3""","""eg_3_4_4-3""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]""","""9a83649dd407a38fed0d1b857e8117be41120789c668a27775d3544205ea90a1""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-1""","""eg_3_4_4-3-1""","""alert""","""clp1:eg_3_4_4-3""",null,"""eg_3_4_4-3-1""","""eg_3_4_4-3-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/alert""","""101d26534e1a19c6628531f3bba46ce9323dfef0ddec86e93bfc29e03202c301""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3""]","""containing_source_unit""","""clp1:eg_3_4_4-3"""
"""clp1:eg_3_4_4-3-2""","""eg_3_4_4-3-2""","""m""","""clp1:eg_3_4_4-3""",null,"""eg_3_4_4-3-2""","""eg_3_4_4-3-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/m[1]""","""7a7d743e28a7485481ed82446a9fabbe963b4f257f6562f704868fbc8a7a8136""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3""]","""containing_source_unit""","""clp1:eg_3_4_4-3"""
"""clp1:eg_3_4_4-3-3""","""eg_3_4_4-3-3""","""m""","""clp1:eg_3_4_4-3""",null,"""eg_3_4_4-3-3""","""eg_3_4_4-3-3""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/m[2]""","""5ef38e561be760873f45ec06c269a79edaffefe5e54ac6efdcc0fd92b83790cb""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3""]","""containing_source_unit""","""clp1:eg_3_4_4-3"""
"""clp1:eg_3_4_4-3-4""","""eg_3_4_4-3-4""","""ul""","""clp1:eg_3_4_4-3""",null,"""eg_3_4_4-3-4""","""eg_3_4_4-3-4""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul""","""5118a998da89190e4f178e6b17c128ca7652f3b9981e1694d8f0eb90959dbbf5""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-1""","""eg_3_4_4-3-4-1""","""li""","""clp1:eg_3_4_4-3-4""",null,"""eg_3_4_4-3-4-1""","""eg_3_4_4-3-4-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[1]""","""ba55937aaaabe5ec3c00737cbcec7b16d8950de680546da744b655fc08007755""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-1""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-1-1""","""eg_3_4_4-3-4-1-1""","""m""","""clp1:eg_3_4_4-3-4-1""",null,"""eg_3_4_4-3-4-1-1""","""eg_3_4_4-3-4-1-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[1]/m[1]""","""5ca33e98a0f585039a2903ac200de2b7d693f6ef1e9064d2526345b2e4e5e011""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-1""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-1"""
"""clp1:eg_3_4_4-3-4-1-2""","""eg_3_4_4-3-4-1-2""","""m""","""clp1:eg_3_4_4-3-4-1""",null,"""eg_3_4_4-3-4-1-2""","""eg_3_4_4-3-4-1-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[1]/m[2]""","""ba029b4285ff8c0f6e0ae8e52b57ddb27b6c97f190ee2a244ff8de2a4b2a5b68""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-1""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-1"""
"""clp1:eg_3_4_4-3-4-1-3""","""eg_3_4_4-3-4-1-3""","""m""","""clp1:eg_3_4_4-3-4-1""",null,"""eg_3_4_4-3-4-1-3""","""eg_3_4_4-3-4-1-3""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[1]/m[3]""","""7248ed044667720f113a294eed9ce6be88e8d245d528414f5c816853b64ec465""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-1""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-1"""
"""clp1:eg_3_4_4-3-4-2""","""eg_3_4_4-3-4-2""","""li""","""clp1:eg_3_4_4-3-4""",null,"""eg_3_4_4-3-4-2""","""eg_3_4_4-3-4-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[2]""","""2b6e1425fb862616ac210727e219fe2cd0b3509d6dc923385fa80368bdc9b230""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-2""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-2-1""","""eg_3_4_4-3-4-2-1""","""m""","""clp1:eg_3_4_4-3-4-2""",null,"""eg_3_4_4-3-4-2-1""","""eg_3_4_4-3-4-2-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[2]/m[1]""","""c63af2687776c3fdfdc36dd43b6916b5c37537d98cf1a7bbc670b156d2bb227d""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-2""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-2"""
"""clp1:eg_3_4_4-3-4-2-2""","""eg_3_4_4-3-4-2-2""","""m""","""clp1:eg_3_4_4-3-4-2""",null,"""eg_3_4_4-3-4-2-2""","""eg_3_4_4-3-4-2-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[2]/m[2]""","""72165bb00d5b933c2c1ccfb8706d7d83363309b1f462d2d920b06d12b1ce9aa0""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-2""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-2"""
"""clp1:eg_3_4_4-3-4-2-3""","""eg_3_4_4-3-4-2-3""","""m""","""clp1:eg_3_4_4-3-4-2""",null,"""eg_3_4_4-3-4-2-3""","""eg_3_4_4-3-4-2-3""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[2]/m[3]""","""4016447e1bd615bbbfaa3fa0d9f1da4a4c9d867f273d1114d455cf8f95a3c9e2""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-2""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-2"""
"""clp1:eg_3_4_4-3-4-2-4""","""eg_3_4_4-3-4-2-4""","""md""","""clp1:eg_3_4_4-3-4-2""",null,"""eg_3_4_4-3-4-2-4""","""eg_3_4_4-3-4-2-4""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[2]/md""","""65503891261b9a58a433a50e3eeab04cecc659ecbaa8452fa657a08e83fcaa78""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-2-4""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-2-4-1""","""eg_3_4_4-3-4-2-4-1""","""mrow""","""clp1:eg_3_4_4-3-4-2-4""",null,"""eg_3_4_4-3-4-2-4-1""","""eg_3_4_4-3-4-2-4-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[2]/md/mrow""","""c3135c09e73ace1c7db71fc8a3390b772c787853cc2255d2c5b97732d67ca3f8""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-2-4""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-2-4"""
"""clp1:eg_3_4_4-3-4-3""","""eg_3_4_4-3-4-3""","""li""","""clp1:eg_3_4_4-3-4""",null,"""eg_3_4_4-3-4-3""","""eg_3_4_4-3-4-3""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]""","""3661cc78d50d442e004f320da0ba30a2e4c5ef30d06446a2ea44c0f6148a43e2""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-3-1""","""eg_3_4_4-3-4-3-1""","""p""","""clp1:eg_3_4_4-3-4-3""",null,"""eg_3_4_4-3-4-3-1""","""eg_3_4_4-3-4-3-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/p""","""547d16b322153b60311f6bf17464072dc95d13b7c562df6abfabc539b72f773c""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3-1""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-3-1-1""","""eg_3_4_4-3-4-3-1-1""","""m""","""clp1:eg_3_4_4-3-4-3-1""",null,"""eg_3_4_4-3-4-3-1-1""","""eg_3_4_4-3-4-3-1-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/p/m[1]""","""106ab20ccbc3baf0234643331f02900af9046bda198c72c5346d5f36a7efbac0""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3-1""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-3-1"""
"""clp1:eg_3_4_4-3-4-3-1-2""","""eg_3_4_4-3-4-3-1-2""","""nbsp""","""clp1:eg_3_4_4-3-4-3-1""",null,"""eg_3_4_4-3-4-3-1-2""","""eg_3_4_4-3-4-3-1-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/p/nbsp""","""d605d14aaed792675271080ccd2dad7310de728204e96fc3ba66aafdbf3b51e5""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3-1""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-3-1"""
"""clp1:eg_3_4_4-3-4-3-1-3""","""eg_3_4_4-3-4-3-1-3""","""xref""","""clp1:eg_3_4_4-3-4-3-1""",null,"""eg_3_4_4-3-4-3-1-3""","""eg_3_4_4-3-4-3-1-3""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/p/xref""","""96d31009432128be006c4d341dd204be1aff9123de99c14e59226e927fda9ca7""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3-1""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-3-1"""
"""clp1:eg_3_4_4-3-4-3-1-4""","""eg_3_4_4-3-4-3-1-4""","""md""","""clp1:eg_3_4_4-3-4-3-1""",null,"""eg_3_4_4-3-4-3-1-4""","""eg_3_4_4-3-4-3-1-4""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/p/md[1]""","""8c2d805647c92211289fcdc4c2416dd28cba91ccb4e339a6f731bd056e7c30ce""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3-1-4""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-3-1-4-1""","""eg_3_4_4-3-4-3-1-4-1""","""mrow""","""clp1:eg_3_4_4-3-4-3-1-4""",null,"""eg_3_4_4-3-4-3-1-4-1""","""eg_3_4_4-3-4-3-1-4-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/p/md[1]/mrow""","""26fd2a227f5b0681a62e504eb0f4eedc54a96e1477fc7aa3697d580b33239eb7""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3-1-4""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-3-1-4"""
"""clp1:eg_3_4_4-3-4-3-1-5""","""eg_3_4_4-3-4-3-1-5""","""md""","""clp1:eg_3_4_4-3-4-3-1""",null,"""eg_3_4_4-3-4-3-1-5""","""eg_3_4_4-3-4-3-1-5""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/p/md[2]""","""71a6ba0fcade7684eaaa7ff04d39f55d3a70bf7428aefe94370e20b55a72f02e""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3-1-5""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-3-1-5-1""","""eg_3_4_4-3-4-3-1-5-1""","""mrow""","""clp1:eg_3_4_4-3-4-3-1-5""",null,"""eg_3_4_4-3-4-3-1-5-1""","""eg_3_4_4-3-4-3-1-5-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/p/md[2]/mrow""","""f4641827a290c69e79dea8c77c060613e048421b91bdb41b49f84b5e974104ae""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3-1-5""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-3-1-5"""
"""clp1:eg_3_4_4-3-4-3-1-6""","""eg_3_4_4-3-4-3-1-6""","""m""","""clp1:eg_3_4_4-3-4-3-1""",null,"""eg_3_4_4-3-4-3-1-6""","""eg_3_4_4-3-4-3-1-6""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/p/m[2]""","""a6c879cf3647585fed0e191742efb776b1f7ecfc51c1ec7050fc4855d49065f3""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-3-1""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-3-1"""
"""clp1:eq_lineDe""","""eq_lineDe""","""fact""","""clp1:eg_3_4_4-3-4-3""","""eq_lineDe""","""eq_lineDe""","""eq_lineDe""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/fact""","""4e9f07de09562dc539c1e81f60abdbff587afd96635aa89374fdc0437e54a495""","""en""","[""sec_DIFFTaylor.html#eq_lineDe""]","""exact_anchor""",null
"""clp1:eq_lineDe-1""","""eq_lineDe-1""","""title""","""clp1:eq_lineDe""",null,"""eq_lineDe-1""","""eq_lineDe-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/fact/title""","""8ea8ef676f27e53607e7b896a21a25bd43c1247b7c19678e85567966308a1772""","""en""","[""sec_DIFFTaylor.html#eq_lineDe""]","""containing_source_unit""","""clp1:eq_lineDe"""
"""clp1:eq_lineDe-1-1""","""eq_lineDe-1-1""","""m""","""clp1:eq_lineDe-1""",null,"""eq_lineDe-1-1""","""eq_lineDe-1-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/fact/title/m""","""4336dff3433441fc9acaa76968614493cada04394d6ec8d2fdd38cf217bb2893""","""en""","[""sec_DIFFTaylor.html#eq_lineDe""]","""containing_source_unit""","""clp1:eq_lineDe"""
"""clp1:eq_lineDe-2""","""eq_lineDe-2""","""statement""","""clp1:eq_lineDe""",null,"""eq_lineDe-2""","""eq_lineDe-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/fact/statement""","""d8c5285cfccacb2da89e2184403d9908898c9c62d880b481ce147f69279ca97f""","""en""","[""sec_DIFFTaylor.html#eq_lineDe""]","""containing_source_unit""","""clp1:eq_lineDe"""
"""clp1:eq_lineDe-2-1""","""eq_lineDe-2-1""","""p""","""clp1:eq_lineDe-2""",null,"""eq_lineDe-2-1""","""eq_lineDe-2-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/fact/statement/p""","""d950ff763280219c77485fa0dff91affaef9a42e12e749f9a3f1c4ac8fcb7102""","""en""","[""sec_DIFFTaylor.html#eq_lineDe-2-1""]","""exact_anchor""",null
"""clp1:eq_lineDe-2-1-1""","""eq_lineDe-2-1-1""","""md""","""clp1:eq_lineDe-2-1""",null,"""eq_lineDe-2-1-1""","""eq_lineDe-2-1-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/fact/statement/p/md""","""2bb996016509d45df17b1b45ff841174f1dbc96c042d12594a0905561253be4d""","""en""","[""sec_DIFFTaylor.html#eq_lineDe-2-1-1""]","""exact_anchor""",null
"""clp1:eq_lineDe-2-1-1-1""","""eq_lineDe-2-1-1-1""","""mrow""","""clp1:eq_lineDe-2-1-1""",null,"""eq_lineDe-2-1-1-1""","""eq_lineDe-2-1-1-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[3]/fact/statement/p/md/mrow""","""a4b7dfd897f22222ab6c5beb2ddf8bb1d7d0ba9068e92bc5395117c69854d65d""","""en""","[""sec_DIFFTaylor.html#eq_lineDe-2-1-1""]","""containing_source_unit""","""clp1:eq_lineDe-2-1-1"""
"""clp1:eg_3_4_4-3-4-4""","""eg_3_4_4-3-4-4""","""li""","""clp1:eg_3_4_4-3-4""",null,"""eg_3_4_4-3-4-4""","""eg_3_4_4-3-4-4""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[4]""","""b1c875ad67ece8fce11dc272b84078146d992714e893bd8593f0da678eeb312b""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-4""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-4-1""","""eg_3_4_4-3-4-4-1""","""m""","""clp1:eg_3_4_4-3-4-4""",null,"""eg_3_4_4-3-4-4-1""","""eg_3_4_4-3-4-4-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[4]/m[1]""","""0f89849d744ab6d4ae9089d7d8b74f91d54d901116b59dbb1296103ff1e64e92""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-4""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-4"""
"""clp1:eg_3_4_4-3-4-4-2""","""eg_3_4_4-3-4-4-2""","""m""","""clp1:eg_3_4_4-3-4-4""",null,"""eg_3_4_4-3-4-4-2""","""eg_3_4_4-3-4-4-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[4]/m[2]""","""8bb1069d29ac22ba19da8b1d4f5a58365d47eeb360adad197384a1cd2839bd88""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-4""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-4"""
"""clp1:eg_3_4_4-3-4-4-3""","""eg_3_4_4-3-4-4-3""","""m""","""clp1:eg_3_4_4-3-4-4""",null,"""eg_3_4_4-3-4-4-3""","""eg_3_4_4-3-4-4-3""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[4]/m[3]""","""b0bd545792d870dca01d94f7916f282d7346647d8e687f1f32bb4dd8e6828742""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-4""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-4"""
"""clp1:eg_3_4_4-3-4-4-4""","""eg_3_4_4-3-4-4-4""","""m""","""clp1:eg_3_4_4-3-4-4""",null,"""eg_3_4_4-3-4-4-4""","""eg_3_4_4-3-4-4-4""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[4]/m[4]""","""8d501255a464c3fa595e31c3d15d741a4efa7bc9fc22c8ec279892b085b3a641""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-4""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-4"""
"""clp1:eg_3_4_4-3-4-4-5""","""eg_3_4_4-3-4-4-5""","""q""","""clp1:eg_3_4_4-3-4-4""",null,"""eg_3_4_4-3-4-4-5""","""eg_3_4_4-3-4-4-5""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[4]/q""","""e4d98739f1e8ad1e3f1b2238ab0644873c491301290ff9b3e8b380bc2d412c9a""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-4""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-4"""
"""clp1:eg_3_4_4-3-4-5""","""eg_3_4_4-3-4-5""","""li""","""clp1:eg_3_4_4-3-4""",null,"""eg_3_4_4-3-4-5""","""eg_3_4_4-3-4-5""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[5]""","""1cfd7869014f000b9adeba0c11f073fb2458efa6df807ef8da0093a759657d2d""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-5""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-5-1""","""eg_3_4_4-3-4-5-1""","""p""","""clp1:eg_3_4_4-3-4-5""",null,"""eg_3_4_4-3-4-5-1""","""eg_3_4_4-3-4-5-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[5]/p""","""58fcd13b7716eb4a093d57457b38c2299d95201cd3b714675c610b77bd029fb6""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-5-1""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-5-1-1""","""eg_3_4_4-3-4-5-1-1""","""nbsp""","""clp1:eg_3_4_4-3-4-5-1""",null,"""eg_3_4_4-3-4-5-1-1""","""eg_3_4_4-3-4-5-1-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[5]/p/nbsp""","""f53b78e1b19c3f4eb9a53ba3a8f8449a90f3f76486ca42aeb4516a8040a9713d""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-5-1""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-5-1"""
"""clp1:eg_3_4_4-3-4-5-1-2""","""eg_3_4_4-3-4-5-1-2""","""xref""","""clp1:eg_3_4_4-3-4-5-1""",null,"""eg_3_4_4-3-4-5-1-2""","""eg_3_4_4-3-4-5-1-2""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[5]/p/xref""","""cd3c5804f5987db24898ea261e73462d1092b20a5d30e0e6f2ce29470e6425b5""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-5-1""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-5-1"""
"""clp1:eg_3_4_4-3-4-5-1-3""","""eg_3_4_4-3-4-5-1-3""","""md""","""clp1:eg_3_4_4-3-4-5-1""",null,"""eg_3_4_4-3-4-5-1-3""","""eg_3_4_4-3-4-5-1-3""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[5]/p/md[1]""","""2eac5adf5a82b20ce3156ad2555ede075e865db95ed3ad68cecc36d1ed86a001""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-5-1-3""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-5-1-3-1""","""eg_3_4_4-3-4-5-1-3-1""","""mrow""","""clp1:eg_3_4_4-3-4-5-1-3""",null,"""eg_3_4_4-3-4-5-1-3-1""","""eg_3_4_4-3-4-5-1-3-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[5]/p/md[1]/mrow""","""d8d2b135a500cffed9700abd33478d2281e273270960f4e1092157cefa0af1be""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-5-1-3""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-5-1-3"""
"""clp1:eg_3_4_4-3-4-5-1-4""","""eg_3_4_4-3-4-5-1-4""","""md""","""clp1:eg_3_4_4-3-4-5-1""",null,"""eg_3_4_4-3-4-5-1-4""","""eg_3_4_4-3-4-5-1-4""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[5]/p/md[2]""","""8cf69285e49dbcc812987a9868c14fb630130957b1e65930d111c37f8ec32bbb""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-5-1-4""]","""exact_anchor""",null
"""clp1:eg_3_4_4-3-4-5-1-4-1""","""eg_3_4_4-3-4-5-1-4-1""","""mrow""","""clp1:eg_3_4_4-3-4-5-1-4""",null,"""eg_3_4_4-3-4-5-1-4-1""","""eg_3_4_4-3-4-5-1-4-1""","""/pretext/book/chapter[4]/section[4]/subsection[7]/example/p[2]/ul/li[5]/p/md[2]/mrow""","""9057c4dd71decf7006b85fa1976b9bddee16dd285c3599b82bcb58a08858848e""","""en""","[""sec_DIFFTaylor.html#eg_3_4_4-3-4-5-1-4""]","""containing_source_unit""","""clp1:eg_3_4_4-3-4-5-1-4"""
